Sektor_ID,Lat,Lon,Data,NDVI,NDWI,NDMI
S_99,51.12,16.83,2024-09-01,0.6255,-0.5835,0.2463
S_99,51.12,16.83,2024-10-01,0.6221,-0.6194,0.0932
S_99,51.12,16.83,2024-11-01,0.5905,-0.5819,0.1199
S_99,51.12,16.83,2024-12-01,0.3665,-0.3796,0.0657
S_99,51.12,16.83,2025-01-01,0.4821,-0.5503,0.0218
S_99,51.12,16.83,2025-02-01,0.401,-0.4633,0.1402
S_99,51.12,16.83,2025-03-01,0.4386,-0.4829,-0.0529
S_99,51.12,16.83,2025-04-01,0.5557,-0.5532,0.0306
S_99,51.12,16.83,2025-05-01,0.7887,-0.6784,0.3823
S_99,51.12,16.83,2025-06-01,0.7289,-0.6866,0.2831
S_99,51.12,16.83,2025-07-01,0.614,-0.5914,0.1515
S_99,51.12,16.83,2025-08-01,0.6767,-0.6485,0.1868
S_99,51.12,16.83,2025-09-01,0.7404,-0.6828,0.2235
S_99,51.12,16.83,2025-10-01,0.369650280230791,-0.3371632206079589,0.1176029574685148
S_99,51.12,16.83,2025-11-01,0.6267,-0.643,0.086
S_99,51.12,16.83,2025-12-01,0.5295,-0.5995,0.0478
S_99,51.12,16.83,2026-01-01,0.0805836354877079,-0.0864981969153492,0.3509471300437614
S_99,51.12,16.83,2026-02-01,0.3772,-0.4729,-0.1149
S_99,51.12,16.83,2026-03-01,0.369,-0.4532,-0.1152
S_100,51.14,16.83,2023-06-01,0.776,-0.705,0.3472
S_100,51.14,16.83,2023-07-01,0.7391,-0.6905,0.2774
S_100,51.14,16.83,2023-08-01,0.7519,-0.6815,0.2684
S_100,51.14,16.83,2023-09-01,0.7951,-0.7219,0.2905
S_100,51.14,16.83,2023-10-01,0.7561,-0.7032,0.2236
S_100,51.14,16.83,2023-11-01,0.6283,-0.6543,0.1387
S_100,51.14,16.83,2023-12-01,0.4337,-0.4667,0.171
S_100,51.14,16.83,2024-01-01,0.378,-0.4197,0.2852
S_100,51.14,16.83,2024-02-01,0.5208,-0.6166,0.0328
S_100,51.14,16.83,2024-03-01,0.2152043478243902,-0.2336608695635428,0.0499956521738653
S_100,51.14,16.83,2024-04-01,0.6382,-0.5906,0.1513
S_100,51.14,16.83,2024-05-01,0.7112,-0.6487,0.2346
S_100,51.14,16.83,2024-06-01,0.758,-0.6753,0.2815
S_100,51.14,16.83,2024-07-01,0.6318,-0.5907,0.1451
S_100,51.14,16.83,2024-08-01,0.7771,-0.7109,0.2343
S_100,51.14,16.83,2024-09-01,0.7706,-0.716,0.2276
S_100,51.14,16.83,2024-10-01,0.665,-0.6641,0.0945
S_100,51.14,16.83,2024-11-01,0.6032,-0.6071,0.1241
S_100,51.14,16.83,2024-12-01,0.3317,-0.3426,0.0741
S_100,51.14,16.83,2025-01-01,0.4945,-0.5769,0.0285
S_100,51.14,16.83,2025-02-01,0.4236,-0.4975,0.1416
S_100,51.14,16.83,2025-03-01,0.4109,-0.4851,-0.0971
S_100,51.14,16.83,2025-04-01,0.4565,-0.5096,-0.0821
S_100,51.14,16.83,2025-05-01,0.7189,-0.6223,0.2919
S_100,51.14,16.83,2025-06-01,0.7792,-0.7277,0.3029
S_100,51.14,16.83,2025-07-01,0.7718,-0.7013,0.2885
S_100,51.14,16.83,2025-08-01,0.8033,-0.738,0.3056
S_100,51.14,16.83,2025-09-01,0.8025,-0.7389,0.2903
S_100,51.14,16.83,2025-10-01,0.3638372878369642,-0.3402818475769776,0.0992331828674363
S_100,51.14,16.83,2025-11-01,0.5659,-0.6368,0.0288
S_100,51.14,16.83,2025-12-01,0.5219,-0.6108,0.0597
S_100,51.14,16.83,2026-01-01,0.1460184240159832,-0.1324300844984294,0.447515890562839
S_100,51.14,16.83,2026-02-01,0.3861,-0.4889,-0.1047
S_100,51.14,16.83,2026-03-01,0.3731,-0.4641,-0.1069
S_101,51.16,16.83,2023-06-01,0.7323,-0.6733,0.4038
S_101,51.16,16.83,2023-07-01,0.4743,-0.5213,0.0947
S_101,51.16,16.83,2023-08-01,0.4175,-0.4239,0.0173
S_101,51.16,16.83,2023-09-01,0.584,-0.554,0.1139
S_101,51.16,16.83,2023-10-01,0.5744,-0.5524,0.0841
S_101,51.16,16.83,2023-11-01,0.6192,-0.612,0.1687
S_101,51.16,16.83,2023-12-01,0.5071,-0.5093,0.1692
S_101,51.16,16.83,2024-01-01,0.3605,-0.4013,0.3189
S_101,51.16,16.83,2024-02-01,0.5009,-0.5602,0.0891
S_101,51.16,16.83,2024-03-01,0.1976076496869102,-0.2205887213804964,0.0224088011394587
S_101,51.16,16.83,2024-04-01,0.6075,-0.5618,0.1951
S_101,51.16,16.83,2024-05-01,0.614,-0.5767,0.2094
S_101,51.16,16.83,2024-06-01,0.5577,-0.5174,0.1307
S_101,51.16,16.83,2024-07-01,0.491,-0.4926,0.017
S_101,51.16,16.83,2024-08-01,0.5689,-0.5454,0.0771
S_101,51.16,16.83,2024-09-01,0.5998,-0.5762,0.095
S_101,51.16,16.83,2024-10-01,0.5213,-0.5414,0.0167
S_101,51.16,16.83,2024-11-01,0.5398,-0.5415,0.1025
S_101,51.16,16.83,2024-12-01,0.314,-0.3275,0.047
S_101,51.16,16.83,2025-01-01,0.4393,-0.5083,0.0233
S_101,51.16,16.83,2025-02-01,0.309,-0.396,0.169
S_101,51.16,16.83,2025-03-01,0.3706,-0.4352,-0.0672
S_101,51.16,16.83,2025-04-01,0.4411,-0.4769,-0.0182
S_101,51.16,16.83,2025-05-01,0.426,-0.4437,0.0995
S_101,51.16,16.83,2025-06-01,0.5983,-0.5803,0.2084
S_101,51.16,16.83,2025-07-01,0.6288,-0.5967,0.1883
S_101,51.16,16.83,2025-08-01,0.667,-0.6343,0.2231
S_101,51.16,16.83,2025-09-01,0.6557,-0.6175,0.2089
S_101,51.16,16.83,2025-10-01,0.3631225209798083,-0.3401447070049559,0.0978247960111125
S_101,51.16,16.83,2025-11-01,0.4344,-0.5181,-0.0488
S_101,51.16,16.83,2025-12-01,0.397,-0.4832,0.0444
S_101,51.16,16.83,2026-01-01,0.1672,-0.153,0.4257
S_101,51.16,16.83,2026-02-01,0.2808,-0.3867,-0.1332
S_101,51.16,16.83,2026-03-01,0.2645,-0.3666,-0.1299
S_102,51.18,16.83,2023-06-01,0.746,-0.6805,0.3167
S_102,51.18,16.83,2023-07-01,0.6916,-0.6481,0.2295
S_102,51.18,16.83,2023-08-01,0.6182,-0.5777,0.1895
S_102,51.18,16.83,2023-09-01,0.6885,-0.642,0.2039
S_102,51.18,16.83,2023-10-01,0.6698,-0.617,0.1953
S_102,51.18,16.83,2023-11-01,0.6029,-0.6389,0.1337
S_102,51.18,16.83,2023-12-01,0.4528,-0.4819,0.1372
S_102,51.18,16.83,2024-01-01,0.3836,-0.4309,0.2166
S_102,51.18,16.83,2024-02-01,0.5045,-0.5944,0.0398
S_102,51.18,16.83,2024-03-01,0.2456175653547234,-0.2559141715884773,0.0505203865236308
S_102,51.18,16.83,2024-04-01,0.5646,-0.5391,0.1241
S_102,51.18,16.83,2024-05-01,0.6533,-0.6056,0.2057
S_102,51.18,16.83,2024-06-01,0.7403,-0.6549,0.2825
S_102,51.18,16.83,2024-07-01,0.6348500000187686,-0.5866250000121527,0.1790500000192882
S_102,51.18,16.83,2024-08-01,0.7341,-0.6726,0.2068
S_102,51.18,16.83,2024-09-01,0.7182,-0.6701,0.2029
S_102,51.18,16.83,2024-10-01,0.5972,-0.6152,0.0553
S_102,51.18,16.83,2024-11-01,0.5334,-0.5513,0.0724
S_102,51.18,16.83,2024-12-01,0.2749,-0.2801,0.0665
S_102,51.18,16.83,2025-01-01,0.4814,-0.5547,0.0332
S_102,51.18,16.83,2025-02-01,0.4036,-0.4767,0.134
S_102,51.18,16.83,2025-03-01,0.4031,-0.4651,-0.08
S_102,51.18,16.83,2025-04-01,0.444,-0.4957,-0.07
S_102,51.18,16.83,2025-05-01,0.6832,-0.6064,0.248
S_102,51.18,16.83,2025-06-01,0.7696,-0.7039,0.3209
S_102,51.18,16.83,2025-07-01,0.7544,-0.6747,0.2799
S_102,51.18,16.83,2025-08-01,0.7584,-0.6891,0.2726
S_102,51.18,16.83,2025-09-01,0.7153,-0.6705,0.2283
S_102,51.18,16.83,2025-10-01,0.3624287268345379,-0.3400109629585798,0.0965271170088613
S_102,51.18,16.83,2025-11-01,0.5386,-0.6152,0.0313
S_102,51.18,16.83,2025-12-01,0.5192,-0.5857,0.0856
S_102,51.18,16.83,2026-01-01,0.1375,-0.1399,0.5638
S_102,51.18,16.83,2026-02-01,0.3928,-0.4836,-0.0925
S_102,51.18,16.83,2026-03-01,0.3808,-0.4648,-0.0985
S_103,51.2,16.83,2023-06-01,0.6387,-0.6148,0.2668
S_103,51.2,16.83,2023-07-01,0.5295,-0.5481,0.1366
S_103,51.2,16.83,2023-08-01,0.5458,-0.524,0.1271
S_103,51.2,16.83,2023-09-01,0.6223,-0.5845,0.1561
S_103,51.2,16.83,2023-10-01,0.5971,-0.4852,0.1779
S_103,51.2,16.83,2023-11-01,0.588,-0.5959,0.1459
S_103,51.2,16.83,2023-12-01,0.4806,-0.4934,0.1438
S_103,51.2,16.83,2024-01-01,0.3323,-0.3851,0.234
S_103,51.2,16.83,2024-02-01,0.4204,-0.5137,0.0237
S_103,51.2,16.83,2024-03-01,0.2626449739748407,-0.2778441900501311,0.0265381446903874
S_103,51.2,16.83,2024-04-01,0.4504,-0.4622,0.0593
S_103,51.2,16.83,2024-05-01,0.4328,-0.452,0.0626
S_103,51.2,16.83,2024-06-01,0.6003,-0.5545,0.1736
S_103,51.2,16.83,2024-07-01,0.6535,-0.5975,0.233
S_103,51.2,16.83,2024-08-01,0.7112,-0.6517,0.262
S_103,51.2,16.83,2024-09-01,0.6317,-0.6069,0.1602
S_103,51.2,16.83,2024-10-01,0.503,-0.5343,0.0294
S_103,51.2,16.83,2024-11-01,0.4638,-0.4915,0.0492
S_103,51.2,16.83,2024-12-01,0.1671,-0.1636,0.0537
S_103,51.2,16.83,2025-01-01,0.3755,-0.4594,0.0087
S_103,51.2,16.83,2025-02-01,0.2934,-0.3643,0.1656
S_103,51.2,16.83,2025-03-01,0.3192,-0.3955,-0.0867
S_103,51.2,16.83,2025-04-01,0.3506,-0.413,-0.0715
S_103,51.2,16.83,2025-05-01,0.4547,-0.4611,0.0741
S_103,51.2,16.83,2025-06-01,0.6669,-0.6263,0.2307
S_103,51.2,16.83,2025-07-01,0.6856,-0.6266,0.2337
S_103,51.2,16.83,2025-08-01,0.7114,-0.6547,0.2627
S_103,51.2,16.83,2025-09-01,0.633,-0.6022,0.1755
S_103,51.2,16.83,2025-10-01,0.3617841299777973,-0.3398686522763198,0.0954427075973274
S_103,51.2,16.83,2025-11-01,0.4265,-0.5126,-0.0177
S_103,51.2,16.83,2025-12-01,0.3852,-0.4587,0.0557
S_103,51.2,16.83,2026-01-01,0.0985,-0.1094,0.6049
S_103,51.2,16.83,2026-02-01,0.3087,-0.408,-0.1101
S_103,51.2,16.83,2026-03-01,0.3051,-0.4015,-0.1159
S_104,51.22,16.83,2023-06-01,0.652,-0.6277,0.2812
S_104,51.22,16.83,2023-07-01,0.6345,-0.6187,0.2273
S_104,51.22,16.83,2023-08-01,0.4898,-0.4582,0.1524
S_104,51.22,16.83,2023-09-01,0.6776,-0.6368,0.2194
S_104,51.22,16.83,2023-10-01,0.5614,-0.5414,0.105
S_104,51.22,16.83,2023-11-01,0.5995,-0.606,0.1306
S_104,51.22,16.83,2023-12-01,0.4597,-0.4742,0.1113
S_104,51.22,16.83,2024-01-01,0.3295,-0.3779,0.2389
S_104,51.22,16.83,2024-02-01,0.4288,-0.5186,0.0244
S_104,51.22,16.83,2024-03-01,0.3385023036866811,-0.3378419082666525,0.0663801765054929
S_104,51.22,16.83,2024-04-01,0.4963,-0.4979,0.083
S_104,51.22,16.83,2024-05-01,0.4967,-0.507,0.1092
S_104,51.22,16.83,2024-06-01,0.6172,-0.5733,0.2026
S_104,51.22,16.83,2024-07-01,0.6658,-0.605,0.2566
S_104,51.22,16.83,2024-08-01,0.7401,-0.6801,0.277
S_104,51.22,16.83,2024-09-01,0.6972,-0.6523,0.2122
S_104,51.22,16.83,2024-10-01,0.5058,-0.5464,0.0189
S_104,51.22,16.83,2024-11-01,0.4536,-0.4856,0.0311
S_104,51.22,16.83,2024-12-01,0.1404,-0.1138,0.1082
S_104,51.22,16.83,2025-01-01,0.3847,-0.4603,0.0124
S_104,51.22,16.83,2025-02-01,0.3003,-0.3677,0.2304
S_104,51.22,16.83,2025-03-01,0.3625,-0.4261,-0.0694
S_104,51.22,16.83,2025-04-01,0.4084,-0.4555,-0.0443
S_104,51.22,16.83,2025-05-01,0.5725,-0.5484,0.1746
S_104,51.22,16.83,2025-06-01,0.6992,-0.6631,0.2729
S_104,51.22,16.83,2025-07-01,0.6675,-0.6251,0.2246
S_104,51.22,16.83,2025-08-01,0.6911,-0.6564,0.2293
S_104,51.22,16.83,2025-09-01,0.6932,-0.6511,0.2113
S_104,51.22,16.83,2025-10-01,0.338040746470263,-0.3284984916522389,0.0708238412395648
S_104,51.22,16.83,2025-11-01,0.4792,-0.5533,-0.0188
S_104,51.22,16.83,2025-12-01,0.3966,-0.4639,0.0496
S_104,51.22,16.83,2026-01-01,0.159,-0.1806,0.4763
S_104,51.22,16.83,2026-02-01,0.312,-0.4157,-0.1353
S_104,51.22,16.83,2026-03-01,0.3109,-0.4132,-0.1339
S_105,51.24,16.83,2023-06-01,0.6569,-0.6031,0.3498
S_105,51.24,16.83,2023-07-01,0.5233,-0.5001,0.2001
S_105,51.24,16.83,2023-08-01,0.4068,-0.3819,0.1303
S_105,51.24,16.83,2023-09-01,0.5141,-0.4808,0.1187
S_105,51.24,16.83,2023-10-01,0.3932,-0.4434,-0.0075
S_105,51.24,16.83,2023-11-01,0.4928,-0.4936,0.1207
S_105,51.24,16.83,2023-12-01,0.4193,-0.4198,0.1525
S_105,51.24,16.83,2024-01-01,0.2681,-0.3061,0.2812
S_105,51.24,16.83,2024-02-01,0.3265,-0.3946,0.009
S_105,51.24,16.83,2024-03-01,0.3765813456549468,-0.3723776621902804,0.0721939197212517
S_105,51.24,16.83,2024-04-01,0.5177,-0.4933,0.1464
S_105,51.24,16.83,2024-05-01,0.5151,-0.493,0.171
S_105,51.24,16.83,2024-06-01,0.5474,-0.4969,0.2128
S_105,51.24,16.83,2024-07-01,0.554,-0.5128,0.1741
S_105,51.24,16.83,2024-08-01,0.5835,-0.5312,0.1756
S_105,51.24,16.83,2024-09-01,0.4916,-0.4842,0.2027
S_105,51.24,16.83,2024-10-01,0.325,-0.3824,-0.057
S_105,51.24,16.83,2024-11-01,0.3543,-0.4203,-0.0264
S_105,51.24,16.83,2024-12-01,0.0981653895669871,-0.0606021428039665,0.1015648232280914
S_105,51.24,16.83,2025-01-01,0.2787,-0.3498,0.0013
S_105,51.24,16.83,2025-02-01,0.2701,-0.3162,0.0856
S_105,51.24,16.83,2025-03-01,0.2922,-0.3396,-0.0631
S_105,51.24,16.83,2025-04-01,0.3672,-0.3875,-0.0157
S_105,51.24,16.83,2025-05-01,0.5483,-0.5257,0.1671
S_105,51.24,16.83,2025-06-01,0.6312,-0.5775,0.2866
S_105,51.24,16.83,2025-07-01,0.521,-0.479,0.173
S_105,51.24,16.83,2025-08-01,0.5475,-0.5182,0.1551
S_105,51.24,16.83,2025-09-01,0.4987,-0.481,0.0735
S_105,51.24,16.83,2025-10-01,0.3532650603601713,-0.3429965694991424,0.0759571049236697
S_105,51.24,16.83,2025-11-01,0.3417,-0.4123,-0.0489
S_105,51.24,16.83,2025-12-01,0.3205,-0.3694,0.0214
S_105,51.24,16.83,2026-01-01,0.098,-0.1106,0.511
S_105,51.24,16.83,2026-02-01,0.2318,-0.321,-0.1015
S_105,51.24,16.83,2026-03-01,0.2354,-0.3177,-0.1228
S_106,50.96,16.85,2023-06-01,0.5285,-0.5368,0.1848
S_106,50.96,16.85,2023-07-01,0.5765,-0.5921,0.1882
S_106,50.96,16.85,2023-08-01,0.5814,-0.5431,0.1924
S_106,50.96,16.85,2023-09-01,0.6485,-0.6075,0.1879
S_106,50.96,16.85,2023-10-01,0.4961,-0.5321,0.0161
S_106,50.96,16.85,2023-11-01,0.391,-0.4803,0.0089
S_106,50.96,16.85,2023-12-01,0.5601,-0.5158,0.4975
S_106,50.96,16.85,2024-01-01,0.0963,-0.1266,0.6619
S_106,50.96,16.85,2024-02-01,0.333,-0.4413,-0.0187
S_106,50.96,16.85,2024-03-01,0.3562,-0.4067,-0.0146
S_106,50.96,16.85,2024-04-01,0.5011,-0.5094,0.1039
S_106,50.96,16.85,2024-05-01,0.5162,-0.5235,0.1448
S_106,50.96,16.85,2024-06-01,0.5931,-0.5645,0.1873
S_106,50.96,16.85,2024-07-01,0.525,-0.5277,0.092
S_106,50.96,16.85,2024-08-01,0.532,-0.5426,0.0994
S_106,50.96,16.85,2024-09-01,0.4942,-0.5215,0.0474
S_106,50.96,16.85,2024-10-01,0.4098,-0.4796,-0.036
S_106,50.96,16.85,2024-11-01,0.4234,-0.4898,0.0073
S_106,50.96,16.85,2024-12-01,0.2785,-0.3139,-0.1805
S_106,50.96,16.85,2025-01-01,0.4125,-0.4977,0.0446
S_106,50.96,16.85,2025-02-01,0.2257,-0.2563,0.4145
S_106,50.96,16.85,2025-03-01,0.4422,-0.4795,0.0292
S_106,50.96,16.85,2025-04-01,0.5482,-0.546,0.1462
S_106,50.96,16.85,2025-05-01,0.5678,-0.5565,0.2694
S_106,50.96,16.85,2025-06-01,0.6705,-0.6277,0.3363
S_106,50.96,16.85,2025-07-01,0.6173,-0.5921,0.2342
S_106,50.96,16.85,2025-08-01,0.5358,-0.5443,0.1138
S_106,50.96,16.85,2025-09-01,0.4297,-0.4864,-0.0215
S_106,50.96,16.85,2025-10-01,0.3122635301034005,-0.2759718420686728,0.1162015976105228
S_106,50.96,16.85,2025-11-01,0.4812,-0.5234,0.018
S_106,50.96,16.85,2025-12-01,0.444,-0.5128,0.0413
S_106,50.96,16.85,2026-01-01,0.3414599539324718,-0.4674952548578981,-0.1335137526529083
S_106,50.96,16.85,2026-02-01,0.3226,-0.4092,-0.0824
S_106,50.96,16.85,2026-03-01,0.3378,-0.4113,-0.0728
S_107,50.98,16.85,2023-06-01,0.7081,-0.662,0.3975
S_107,50.98,16.85,2023-07-01,0.4857,-0.5319,0.1616
S_107,50.98,16.85,2023-08-01,0.4371,-0.4205,0.1096
S_107,50.98,16.85,2023-09-01,0.4799,-0.5138,0.0298
S_107,50.98,16.85,2023-10-01,0.44,-0.4861,-0.0364
S_107,50.98,16.85,2023-11-01,0.571,-0.5787,0.156
S_107,50.98,16.85,2023-12-01,0.4248083962328318,-0.4131307432354403,0.3479188913482228
S_107,50.98,16.85,2024-01-01,0.1639,-0.1763,0.6939
S_107,50.98,16.85,2024-02-01,0.5169,-0.5548,0.0822
S_107,50.98,16.85,2024-03-01,0.4967,-0.4852,0.1158
S_107,50.98,16.85,2024-04-01,0.5295570813969691,-0.5239633693088389,0.0944189175693275
S_107,50.98,16.85,2024-05-01,0.6187,-0.602,0.2644
S_107,50.98,16.85,2024-06-01,0.5755,-0.5389,0.2026
S_107,50.98,16.85,2024-07-01,0.4246,-0.4684,-0.0049
S_107,50.98,16.85,2024-08-01,0.4947,-0.5192,0.032
S_107,50.98,16.85,2024-09-01,0.435,-0.4695,0.0223
S_107,50.98,16.85,2024-10-01,0.4218,-0.4872,-0.0693
S_107,50.98,16.85,2024-11-01,0.4795,-0.5185,0.0398
S_107,50.98,16.85,2024-12-01,0.1669,-0.2162,-0.0459
S_107,50.98,16.85,2025-01-01,0.4754,-0.5478,0.0696
S_107,50.98,16.85,2025-02-01,0.324,-0.371,0.2861
S_107,50.98,16.85,2025-03-01,0.4556,-0.5026,0.0122
S_107,50.98,16.85,2025-04-01,0.5234,-0.5444,0.0816
S_107,50.98,16.85,2025-05-01,0.5577,-0.5634,0.2117
S_107,50.98,16.85,2025-06-01,0.6754,-0.6481,0.3277
S_107,50.98,16.85,2025-07-01,0.5558,-0.5587,0.2143
S_107,50.98,16.85,2025-08-01,0.5558,-0.5689,0.1369
S_107,50.98,16.85,2025-09-01,0.4842,-0.5196,0.0263
S_107,50.98,16.85,2025-10-01,0.313035523254379,-0.2766219542367714,0.1167253797408968
S_107,50.98,16.85,2025-11-01,0.3957,-0.4866,-0.0406
S_107,50.98,16.85,2025-12-01,0.4106,-0.5124,-0.0165
S_107,50.98,16.85,2026-01-01,0.2753687450636414,-0.4303973201208087,-0.1096457163355774
S_107,50.98,16.85,2026-02-01,0.3063,-0.4151,-0.1331
S_107,50.98,16.85,2026-03-01,0.3063,-0.3989,-0.1339
S_108,51.0,16.85,2023-06-01,0.4939,-0.512,0.1609
S_108,51.0,16.85,2023-07-01,0.5907,-0.5948,0.2182
S_108,51.0,16.85,2023-08-01,0.5976,-0.5631,0.2464
S_108,51.0,16.85,2023-09-01,0.5505,-0.5509,0.1255
S_108,51.0,16.85,2023-10-01,0.4902,-0.5149,0.0394
S_108,51.0,16.85,2023-11-01,0.4827,-0.5377,0.0996
S_108,51.0,16.85,2023-12-01,0.3957304832601491,-0.3768283150865753,0.2423753608651858
S_108,51.0,16.85,2024-01-01,0.1169,-0.1443,0.6198
S_108,51.0,16.85,2024-02-01,0.3282,-0.4459,-0.0464
S_108,51.0,16.85,2024-03-01,0.37,-0.3921,0.0838
S_108,51.0,16.85,2024-04-01,0.5295722716643535,-0.5187449407740307,0.1083154420366115
S_108,51.0,16.85,2024-05-01,0.4457,-0.4776,0.109
S_108,51.0,16.85,2024-06-01,0.5963,-0.5623,0.1968
S_108,51.0,16.85,2024-07-01,0.5278,-0.5207,0.1173
S_108,51.0,16.85,2024-08-01,0.6089,-0.5914,0.1862
S_108,51.0,16.85,2024-09-01,0.5496,-0.5511,0.1241
S_108,51.0,16.85,2024-10-01,0.5721,-0.5633,0.1558
S_108,51.0,16.85,2024-11-01,0.4837,-0.5157,0.081
S_108,51.0,16.85,2024-12-01,0.2429825867891731,-0.2828871186543458,0.0092568776119356
S_108,51.0,16.85,2025-01-01,0.3897,-0.4927,0.0268
S_108,51.0,16.85,2025-02-01,0.1861,-0.231,0.4032
S_108,51.0,16.85,2025-03-01,0.3697,-0.4334,-0.0344
S_108,51.0,16.85,2025-04-01,0.4157,-0.4631,0.0133
S_108,51.0,16.85,2025-05-01,0.4608,-0.4966,0.1393
S_108,51.0,16.85,2025-06-01,0.6657,-0.6391,0.3134
S_108,51.0,16.85,2025-07-01,0.796,-0.7006,0.4883
S_108,51.0,16.85,2025-08-01,0.6118,-0.6134,0.2047
S_108,51.0,16.85,2025-09-01,0.519,-0.5435,0.0851
S_108,51.0,16.85,2025-10-01,0.31393863208189,-0.2773804578210896,0.1173334001160508
S_108,51.0,16.85,2025-11-01,0.4267,-0.507,0.0001
S_108,51.0,16.85,2025-12-01,0.3536,-0.469,0.0055
S_108,51.0,16.85,2026-01-01,0.1649013397838999,-0.3179407821905505,-0.0354067680529456
S_108,51.0,16.85,2026-02-01,0.2474,-0.3701,-0.1296
S_108,51.0,16.85,2026-03-01,0.2545,-0.3624,-0.1339
S_109,51.02,16.85,2023-06-01,0.618,-0.6068,0.3501
S_109,51.02,16.85,2023-07-01,0.4849,-0.5292,0.199
S_109,51.02,16.85,2023-08-01,0.4428,-0.4747,0.0568
S_109,51.02,16.85,2023-09-01,0.5211,-0.5305,0.0961
S_109,51.02,16.85,2023-10-01,0.4407,-0.4749,0.0199
S_109,51.02,16.85,2023-11-01,0.4991,-0.5406,0.1389
S_109,51.02,16.85,2023-12-01,0.1851190434931164,-0.2011123273596482,0.1463614472063717
S_109,51.02,16.85,2024-01-01,0.1901,-0.2077,0.6289
S_109,51.02,16.85,2024-02-01,0.4297,-0.4888,0.0864
S_109,51.02,16.85,2024-03-01,0.518,-0.4893,0.2075
S_109,51.02,16.85,2024-04-01,0.5078700149426407,-0.4974448205573836,0.1162628614102564
S_109,51.02,16.85,2024-05-01,0.453,-0.4867,0.1548
S_109,51.02,16.85,2024-06-01,0.5134,-0.516,0.1539
S_109,51.02,16.85,2024-07-01,0.4737,-0.4902,0.0768
S_109,51.02,16.85,2024-08-01,0.5692,-0.5743,0.1464
S_109,51.02,16.85,2024-09-01,0.4695,-0.5023,0.0498
S_109,51.02,16.85,2024-10-01,0.3052,-0.3921,-0.0404
S_109,51.02,16.85,2024-11-01,0.3717,-0.4409,0.0092
S_109,51.02,16.85,2024-12-01,0.1219,-0.2069,0.06
S_109,51.02,16.85,2025-01-01,0.388,-0.463,0.08
S_109,51.02,16.85,2025-02-01,0.2097,-0.2397,0.4686
S_109,51.02,16.85,2025-03-01,0.4096,-0.4492,0.0514
S_109,51.02,16.85,2025-04-01,0.4578,-0.4839,0.1008
S_109,51.02,16.85,2025-05-01,0.4936,-0.5142,0.2017
S_109,51.02,16.85,2025-06-01,0.6178,-0.6009,0.2861
S_109,51.02,16.85,2025-07-01,0.3368,-0.3855,0.0349
S_109,51.02,16.85,2025-08-01,0.5219,-0.555,0.1058
S_109,51.02,16.85,2025-09-01,0.4903,-0.5102,0.0867
S_109,51.02,16.85,2025-10-01,0.3437000089486308,-0.3085731927070707,0.1238612194431103
S_109,51.02,16.85,2025-11-01,0.3889,-0.4748,0.0005
S_109,51.02,16.85,2025-12-01,0.3909,-0.474,0.0778
S_109,51.02,16.85,2026-01-01,-0.0252,-0.2636,-0.0368
S_109,51.02,16.85,2026-02-01,0.2917,-0.3902,-0.0474
S_109,51.02,16.85,2026-03-01,0.3076,-0.3857,-0.0419
S_110,51.04,16.85,2023-06-01,0.6509,-0.6306,0.3207
S_110,51.04,16.85,2023-07-01,0.4512,-0.4998,0.1263
S_110,51.04,16.85,2023-08-01,0.4892,-0.4933,0.0655
S_110,51.04,16.85,2023-09-01,0.4705,-0.5029,0.0253
S_110,51.04,16.85,2023-10-01,0.432,-0.4721,-0.0401
S_110,51.04,16.85,2023-11-01,0.5841,-0.596,0.1364
S_110,51.04,16.85,2023-12-01,0.1882,-0.1993,0.0697
S_110,51.04,16.85,2024-01-01,0.2173,-0.2333,0.5852
S_110,51.04,16.85,2024-02-01,0.5101,-0.5466,0.0826
S_110,51.04,16.85,2024-03-01,0.5013,-0.4874,0.1528
S_110,51.04,16.85,2024-04-01,0.5771071301345436,-0.5677539338835681,0.1574557546072939
S_110,51.04,16.85,2024-05-01,0.5814,-0.576,0.238
S_110,51.04,16.85,2024-06-01,0.5978,-0.5665,0.233
S_110,51.04,16.85,2024-07-01,0.4573,-0.4842,0.0399
S_110,51.04,16.85,2024-08-01,0.5001,-0.5206,0.064
S_110,51.04,16.85,2024-09-01,0.516,-0.5241,0.076
S_110,51.04,16.85,2024-10-01,0.3584,-0.4341,-0.0613
S_110,51.04,16.85,2024-11-01,0.4038,-0.4573,-0.0282
S_110,51.04,16.85,2024-12-01,0.1959,-0.2671,0.0287
S_110,51.04,16.85,2025-01-01,0.4496,-0.5021,0.0587
S_110,51.04,16.85,2025-02-01,0.3316,-0.3635,0.2731
S_110,51.04,16.85,2025-03-01,0.4714,-0.5024,0.0386
S_110,51.04,16.85,2025-04-01,0.5338,-0.5501,0.1124
S_110,51.04,16.85,2025-05-01,0.5717,-0.5664,0.2425
S_110,51.04,16.85,2025-06-01,0.5899,-0.5874,0.2583
S_110,51.04,16.85,2025-07-01,0.4527,-0.4816,0.0625
S_110,51.04,16.85,2025-08-01,0.4948,-0.5178,0.0755
S_110,51.04,16.85,2025-09-01,0.46,-0.4934,0.0052
S_110,51.04,16.85,2025-10-01,0.3441068794795402,-0.3090280764474853,0.1237462853733072
S_110,51.04,16.85,2025-11-01,0.3559,-0.4505,-0.081
